OrderID,Date,DayOfWeek,Time,Category,Line item name,Quantity,Price Per Item,Gross Sales,Est. Cost,Est. Profit,OrderType,Payment,Cancelled
RES_ORD_3179.0,17/11/2023,Friday,17:41,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3178.0,17/11/2023,Friday,16:21,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3181.0,17/11/2023,Friday,18:40,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Delivery,Card,No
RES_ORD_3180.0,17/11/2023,Friday,18:36,SOUPS,Ogbono,2,9,18,6.3,11.7,Delivery,Card,No
RES_ORD_3184.0,18/11/2023,Saturday,19:11,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3183.0,18/11/2023,Saturday,17:42,EXTRAS,Fried Plantain - Dodo,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3182.0,18/11/2023,Saturday,16:02,EXTRAS,Moi Moi - Beans Pudding,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3184.0,18/11/2023,Saturday,19:11,EXTRAS,Plain Jolof,4,4.5,18,6.3,11.7,Delivery,Card,No
RES_ORD_3183.0,18/11/2023,Saturday,17:42,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_3182.0,18/11/2023,Saturday,16:02,DRINKS,Coke 330ml,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_3184.0,18/11/2023,Saturday,19:11,SOUPS,Okro,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_3185.0,20/11/2023,Monday,16:40,APETISERS,Assorted Meat Pepper Soup,3,7.5,22.5,7.87,14.63,Collection,Card,No
RES_ORD_3189.0,20/11/2023,Monday,20:07,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3188.0,20/11/2023,Monday,19:16,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3186.0,20/11/2023,Monday,17:40,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3185.0,20/11/2023,Monday,16:40,EXTRAS,Assorted Meat Stew,2,8,16,5.6,10.4,Collection,Card,No
RES_ORD_3189.0,20/11/2023,Monday,20:07,DRINKS,African Fanta,2,3,6,2.1,3.9,Delivery,Card,No
RES_ORD_3188.0,20/11/2023,Monday,19:16,SOUPS,Efo Riro,3,9.33,28,9.8,18.2,Delivery,Card,No
RES_ORD_3186.0,20/11/2023,Monday,17:40,SOUPS,Egusi (Melon Soup),3,8.83,26.5,9.27,17.23,Delivery,Card,No
RES_ORD_3185.0,20/11/2023,Monday,16:40,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Collection,Card,No
RES_ORD_3190.0,22/11/2023,Wednesday,16:31,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3190.0,22/11/2023,Wednesday,16:31,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_3190.0,22/11/2023,Wednesday,16:31,SOUPS,Efo Riro,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,APETISERS,Patty,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,SOUPS,Efo Riro,2,9,18,6.3,11.7,Collection,Card,No
RES_ORD_3192.0,23/11/2023,Thursday,16:54,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_3196.0,24/11/2023,Friday,18:29,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3195.0,24/11/2023,Friday,18:14,APETISERS,Buns,2,5,10,3.5,6.5,Delivery,Card,No
RES_ORD_3194.0,24/11/2023,Friday,16:11,MAIN COURSES,Fried Rice,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_3196.0,24/11/2023,Friday,18:29,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3195.0,24/11/2023,Friday,18:14,SPECIAL ORDERS,Beans,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3194.0,24/11/2023,Friday,16:11,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3196.0,24/11/2023,Friday,18:29,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3195.0,24/11/2023,Friday,18:14,EXTRAS,Fried Fish,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3194.0,24/11/2023,Friday,16:11,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3196.0,24/11/2023,Friday,18:29,EXTRAS,Gari (Dried Cassava Flour),1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_3195.0,24/11/2023,Friday,18:14,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3194.0,24/11/2023,Friday,16:11,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3196.0,24/11/2023,Friday,18:29,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_3198.0,25/11/2023,Saturday,18:10,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3197.0,25/11/2023,Saturday,17:12,APETISERS,Patty,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3199.0,25/11/2023,Saturday,19:00,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3198.0,25/11/2023,Saturday,18:10,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_3197.0,25/11/2023,Saturday,17:12,EXTRAS,Beef Stew,2,8,16,5.6,10.4,Delivery,Card,No
RES_ORD_3199.0,25/11/2023,Saturday,19:00,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3198.0,25/11/2023,Saturday,18:10,EXTRAS,Fried Plantain - Dodo,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3197.0,25/11/2023,Saturday,17:12,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3199.0,25/11/2023,Saturday,19:00,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3198.0,25/11/2023,Saturday,18:10,EXTRAS,Plain Jolof,6,4.5,27,9.45,17.55,Delivery,Card,No
RES_ORD_3197.0,25/11/2023,Saturday,17:12,DRINKS,African Coke,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_3199.0,25/11/2023,Saturday,19:00,DRINKS,African Fanta,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_3201.0,27/11/2023,Monday,17:20,EXTRAS,Ayamase Sauce,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3201.0,27/11/2023,Monday,17:20,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3201.0,27/11/2023,Monday,17:20,SOUPS,Ogbono,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_3206.0,28/11/2023,Tuesday,16:24,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3207.0,28/11/2023,Tuesday,17:41,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_3206.0,28/11/2023,Tuesday,16:24,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3207.0,28/11/2023,Tuesday,17:41,SOUPS,Efo Riro,3,9.33,28,9.8,18.2,Collection,Card,No
RES_ORD_3206.0,28/11/2023,Tuesday,16:24,SOUPS,Egusi (Melon Soup),3,8.67,26,9.1,16.9,Delivery,Card,No
RES_ORD_3213.0,29/11/2023,Wednesday,18:28,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3212.0,29/11/2023,Wednesday,18:29,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3213.0,29/11/2023,Wednesday,18:28,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_3212.0,29/11/2023,Wednesday,18:29,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3213.0,29/11/2023,Wednesday,18:28,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3215.0,30/11/2023,Thursday,16:15,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3216.0,30/11/2023,Thursday,18:00,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_3215.0,30/11/2023,Thursday,16:15,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3216.0,30/11/2023,Thursday,18:00,EXTRAS,Plain Fried Rice,3,5,15,5.25,9.75,Collection,Card,No
RES_ORD_3215.0,30/11/2023,Thursday,16:15,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Delivery,Card,No
RES_ORD_3216.0,30/11/2023,Thursday,18:00,EXTRAS,Stewed Fried Fish,2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_3215.0,30/11/2023,Thursday,16:15,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3216.0,30/11/2023,Thursday,18:00,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_3215.0,30/11/2023,Thursday,16:15,SOUPS,Ogbono,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3219.0,01/12/2023,Friday,16:33,APETISERS,Assorted Meat Pepper Soup,2,7.5,15,5.25,9.75,Collection,Card,No
RES_ORD_3220.0,01/12/2023,Friday,18:06,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3219.0,01/12/2023,Friday,16:33,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_3220.0,01/12/2023,Friday,18:06,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3219.0,01/12/2023,Friday,16:33,SPECIAL ORDERS,Beans,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_3229.0,02/12/2023,Saturday,18:00,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3226.0,02/12/2023,Saturday,17:40,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_3225.0,02/12/2023,Saturday,16:58,SPECIAL ORDERS,Beans,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3224.0,02/12/2023,Saturday,16:57,EXTRAS,Ayamase Sauce,3,7,21,7.35,13.65,Delivery,Card,No
RES_ORD_3230.0,02/12/2023,Saturday,20:21,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3229.0,02/12/2023,Saturday,18:00,EXTRAS,Fried Fish,10,2.5,25,8.75,16.25,Delivery,Card,No
RES_ORD_3226.0,02/12/2023,Saturday,17:40,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_3225.0,02/12/2023,Saturday,16:58,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3224.0,02/12/2023,Saturday,16:57,EXTRAS,Plain Jolof,5,4.5,22.5,7.87,14.63,Delivery,Card,No
RES_ORD_3230.0,02/12/2023,Saturday,20:21,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3229.0,02/12/2023,Saturday,18:00,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3226.0,02/12/2023,Saturday,17:40,SOUPS,Okro,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_3233.0,04/12/2023,Monday,19:26,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3231.0,04/12/2023,Monday,16:05,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3233.0,04/12/2023,Monday,19:26,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3231.0,04/12/2023,Monday,16:05,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_3233.0,04/12/2023,Monday,19:26,SOUPS,Efo Riro,3,7.5,22.5,7.87,14.63,Delivery,Card,No
RES_ORD_3241.0,05/12/2023,Tuesday,19:52,EXTRAS,Assorted Meat Stew,2,8,16,5.6,10.4,Delivery,Card,No
RES_ORD_3238.0,05/12/2023,Tuesday,18:17,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_3241.0,05/12/2023,Tuesday,19:52,EXTRAS,Chicken Stew,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3238.0,05/12/2023,Tuesday,18:17,EXTRAS,Gari (Dried Cassava Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_3241.0,05/12/2023,Tuesday,19:52,EXTRAS,Plain Fried Rice,2,5,10,3.5,6.5,Delivery,Card,No
RES_ORD_3238.0,05/12/2023,Tuesday,18:17,EXTRAS,Stewed Fried Fish,3,8.5,25.5,8.92,16.58,Collection,Card,No
RES_ORD_3241.0,05/12/2023,Tuesday,19:52,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3244.0,06/12/2023,Wednesday,17:23,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_3243.0,06/12/2023,Wednesday,16:33,MAIN COURSES,Fried Rice,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_3247.0,06/12/2023,Wednesday,20:27,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3244.0,06/12/2023,Wednesday,17:23,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_3243.0,06/12/2023,Wednesday,16:33,MAIN COURSES,Sphagetti Meatballs,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3247.0,06/12/2023,Wednesday,20:27,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_3244.0,06/12/2023,Wednesday,17:23,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_3243.0,06/12/2023,Wednesday,16:33,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3256.0,07/12/2023,Thursday,18:55,APETISERS,Assorted Meat Pepper Soup,2,7.5,15,5.25,9.75,Collection,Card,No
RES_ORD_3253.0,07/12/2023,Thursday,17:49,APETISERS,Patty,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_3252.0,07/12/2023,Thursday,17:26,MAIN COURSES,Fried Rice,3,8.17,24.5,8.57,15.93,Delivery,Card,No
RES_ORD_3257.0,07/12/2023,Thursday,20:39,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3256.0,07/12/2023,Thursday,18:55,EXTRAS,Assorted Meat,3,2,6,2.1,3.9,Collection,Card,No
RES_ORD_3253.0,07/12/2023,Thursday,17:49,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3252.0,07/12/2023,Thursday,17:26,EXTRAS,Ayamase Sauce,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3257.0,07/12/2023,Thursday,20:39,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3256.0,07/12/2023,Thursday,18:55,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Collection,Card,No
RES_ORD_3253.0,07/12/2023,Thursday,17:49,EXTRAS,Fried Plantain - Dodo,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3252.0,07/12/2023,Thursday,17:26,EXTRAS,Pounded Yam,5,3.5,17.5,6.12,11.38,Delivery,Card,No
RES_ORD_3257.0,07/12/2023,Thursday,20:39,SOUPS,Efo Riro,3,8.5,25.5,8.92,16.58,Delivery,Card,No
RES_ORD_3256.0,07/12/2023,Thursday,18:55,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_3253.0,07/12/2023,Thursday,17:49,SOUPS,Okro,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3259.0,08/12/2023,Friday,18:31,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_3259.0,08/12/2023,Friday,18:31,SOUPS,Efo Riro,2,9.25,18.5,6.47,12.03,Delivery,Card,No
RES_ORD_3261.0,09/12/2023,Saturday,16:31,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3263.0,09/12/2023,Saturday,18:45,EXTRAS,Moi Moi - Beans Pudding,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3261.0,09/12/2023,Saturday,16:31,EXTRAS,Plain Jolof,5,4.5,22.5,7.87,14.63,Delivery,Card,No
RES_ORD_3263.0,09/12/2023,Saturday,18:45,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_3261.0,09/12/2023,Saturday,16:31,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3263.0,09/12/2023,Saturday,18:45,SOUPS,Ogbono,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_3265.0,11/12/2023,Monday,19:50,EXTRAS,Ayamase Sauce,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3265.0,11/12/2023,Monday,19:50,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3265.0,11/12/2023,Monday,19:50,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3267.0,12/12/2023,Tuesday,20:32,APETISERS,Buns,2,5,10,3.5,6.5,Delivery,Card,No
RES_ORD_3267.0,12/12/2023,Tuesday,20:32,SPECIAL ORDERS,Beans,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3267.0,12/12/2023,Tuesday,20:32,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3272.0,13/12/2023,Wednesday,19:32,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_3270.0,13/12/2023,Wednesday,17:45,EXTRAS,Gari (Dried Cassava Flour),1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_3272.0,13/12/2023,Wednesday,19:32,EXTRAS,Moi Moi - Beans Pudding,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3270.0,13/12/2023,Wednesday,17:45,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3272.0,13/12/2023,Wednesday,19:32,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3274.0,14/12/2023,Thursday,16:44,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3274.0,14/12/2023,Thursday,16:44,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3274.0,14/12/2023,Thursday,16:44,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3274.0,14/12/2023,Thursday,16:44,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_3275.0,15/12/2023,Friday,19:19,APETISERS,Beef Suya,1,6.5,6.5,2.27,4.23,Delivery,Card,No
RES_ORD_3275.0,15/12/2023,Friday,19:19,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3275.0,15/12/2023,Friday,19:19,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3279.0,16/12/2023,Saturday,17:56,APETISERS,Chin Chin,1,1.5,1.5,0.52,0.98,Delivery,Card,No
RES_ORD_3278.0,16/12/2023,Saturday,17:50,APETISERS,Patty,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_3277.0,16/12/2023,Saturday,16:59,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3280.0,16/12/2023,Saturday,18:28,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_3279.0,16/12/2023,Saturday,17:56,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3278.0,16/12/2023,Saturday,17:50,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_3277.0,16/12/2023,Saturday,16:59,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3280.0,16/12/2023,Saturday,18:28,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3279.0,16/12/2023,Saturday,17:56,EXTRAS,Fried Fish,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_3278.0,16/12/2023,Saturday,17:50,EXTRAS,Fried Plantain - Dodo,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_3277.0,16/12/2023,Saturday,16:59,EXTRAS,Moi Moi - Beans Pudding,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_3280.0,16/12/2023,Saturday,18:28,EXTRAS,Plain Jolof,4,4.5,18,6.3,11.7,Delivery,Card,No
RES_ORD_3279.0,16/12/2023,Saturday,17:56,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3278.0,16/12/2023,Saturday,17:50,SOUPS,Efo Riro,3,8,24,8.4,15.6,Delivery,Card,No
RES_ORD_3277.0,16/12/2023,Saturday,16:59,SOUPS,Egusi (Melon Soup),3,8,24,8.4,15.6,Delivery,Card,No
RES_ORD_3280.0,16/12/2023,Saturday,18:28,SOUPS,Ewedu & Gbegiri (NEW),2,10,20,7,13,Delivery,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,EXTRAS,Chicken Stew,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,EXTRAS,Plain Fried Rice,2,5,10,3.5,6.5,Collection,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,EXTRAS,Stewed Fried Fish,2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_3283.0,18/12/2023,Monday,18:34,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_3286.0,19/12/2023,Tuesday,17:58,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3287.0,19/12/2023,Tuesday,18:32,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_3286.0,19/12/2023,Tuesday,17:58,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3287.0,19/12/2023,Tuesday,18:32,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3286.0,19/12/2023,Tuesday,17:58,EXTRAS,Extra Stew,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_3287.0,19/12/2023,Tuesday,18:32,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3286.0,19/12/2023,Tuesday,17:58,SOUPS,Efo Riro,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_3291.0,20/12/2023,Wednesday,17:21,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_3291.0,20/12/2023,Wednesday,17:21,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3291.0,20/12/2023,Wednesday,17:21,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3291.0,20/12/2023,Wednesday,17:21,SOUPS,Efo Riro,2,9,18,6.3,11.7,Delivery,Card,No
RES_ORD_3295.0,23/12/2023,Saturday,16:55,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_3295.0,23/12/2023,Saturday,16:55,EXTRAS,Moi Moi - Beans Pudding,5,2,10,3.5,6.5,Delivery,Card,No
RES_ORD_3295.0,23/12/2023,Saturday,16:55,EXTRAS,Plain Jolof,4,4.5,18,6.3,11.7,Delivery,Card,No
RES_ORD_3300.0,27/12/2023,Wednesday,20:15,SPECIAL ORDERS,Beans,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3300.0,27/12/2023,Wednesday,20:15,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_3300.0,27/12/2023,Wednesday,20:15,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_3302.0,28/12/2023,Thursday,17:00,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_3303.0,28/12/2023,Thursday,16:24,APETISERS,Chicken Suya,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_3302.0,28/12/2023,Thursday,17:00,APETISERS,Patty,2,2.5,5,1.75,3.25,Collection,Card,No
RES_ORD_3303.0,28/12/2023,Thursday,16:24,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_3302.0,28/12/2023,Thursday,17:00,SPECIAL ORDERS,Beans,1,7,7,2.45,4.55,Collection,Card,No
