Order Date,Product,Category,Region,Quantity,Unit Price,Revenue,Cost
2025-03-05,USB-C Hub,Electronics,Central,1,87.24,87.24,46.5
2025-03-05,Office Chair,Furniture,North,6,73.87,443.22,222.95
2025-03-05,Desk Lamp,Furniture,South,1,129.57,129.57,81.17
2025-03-05,USB-C Hub,Electronics,Central,3,107.39,322.17,210.63
2025-03-05,Desk Lamp,Furniture,East,7,317.55,2222.85,1282.39
2025-03-05,Desk Lamp,Furniture,West,4,294.98,1179.92,772.35
2025-03-05,Office Chair,Furniture,North,1,161.82,161.82,92.35
2025-03-05,Ballpoint Pens (Pack),Stationery,Central,8,13.45,107.6,54.13
2025-03-05,Coffee Mug,Home & Kitchen,East,8,21.29,170.32,102.82
2025-03-05,Wireless Mouse,Electronics,North,7,100.43,703.01,424.99
2025-03-05,Notebook Set,Stationery,North,8,7.45,59.6,37.89
2025-03-05,Notebook Set,Stationery,West,1,7.82,7.82,5.17
2025-03-05,Sticky Notes,Stationery,West,6,2.69,16.14,10.88
2025-03-05,Water Bottle,Home & Kitchen,South,1,10.79,10.79,5.94
2025-03-05,Coffee Mug,Home & Kitchen,North,8,16.78,134.24,74.09
2025-03-05,Sticky Notes,Stationery,East,8,4.18,33.44,20.93
2025-03-06,Standing Desk,Furniture,East,1,128.3,128.3,87.47
2025-03-06,Water Bottle,Home & Kitchen,Central,1,24.66,24.66,14.74
2025-03-06,USB-C Hub,Electronics,Central,2,92.17,184.34,125.1
2025-03-06,Mechanical Keyboard,Electronics,West,7,84.54,591.78,378.07
2025-03-06,Office Chair,Furniture,East,3,181.89,545.67,275.56
2025-03-06,Office Chair,Furniture,North,4,61.5,246.0,165.6
2025-03-06,Office Chair,Furniture,South,2,346.86,693.72,479.33
2025-03-06,Standing Desk,Furniture,North,7,266.29,1864.03,1137.0
2025-03-06,Wireless Mouse,Electronics,East,3,73.4,220.2,119.45
2025-03-06,Standing Desk,Furniture,West,5,197.52,987.6,571.52
2025-03-06,Notebook Set,Stationery,West,4,8.91,35.64,18.34
2025-03-06,Mechanical Keyboard,Electronics,Central,2,19.13,38.26,24.19
2025-03-07,Ballpoint Pens (Pack),Stationery,Central,1,7.93,7.93,5.18
2025-03-07,Standing Desk,Furniture,West,7,216.41,1514.87,893.73
2025-03-07,Wireless Mouse,Electronics,South,4,56.84,227.36,147.8
2025-03-07,Standing Desk,Furniture,West,2,66.01,132.02,82.35
2025-03-07,Water Bottle,Home & Kitchen,South,8,14.92,119.36,64.87
2025-03-07,Wireless Mouse,Electronics,Central,1,45.35,45.35,22.9
2025-03-07,Coffee Mug,Home & Kitchen,Central,3,8.52,25.56,14.79
2025-03-07,Ballpoint Pens (Pack),Stationery,East,6,12.56,75.36,44.22
2025-03-07,Standing Desk,Furniture,North,7,100.46,703.22,466.74
2025-03-07,Water Bottle,Home & Kitchen,South,1,9.97,9.97,6.58
2025-03-08,USB-C Hub,Electronics,West,4,86.94,347.76,228.32
2025-03-08,Standing Desk,Furniture,Central,1,260.5,260.5,134.37
2025-03-08,USB-C Hub,Electronics,East,1,46.77,46.77,26.36
2025-03-08,Ballpoint Pens (Pack),Stationery,West,3,3.39,10.17,5.3
2025-03-08,Coffee Mug,Home & Kitchen,Central,2,29.98,59.96,40.78
2025-03-08,Office Chair,Furniture,East,3,104.15,312.45,197.06
2025-03-08,Mechanical Keyboard,Electronics,North,1,62.46,62.46,39.28
2025-03-08,Standing Desk,Furniture,West,5,197.07,985.35,658.2
2025-03-08,Notebook Set,Stationery,Central,6,14.7,88.2,49.7
2025-03-08,Ballpoint Pens (Pack),Stationery,West,8,4.87,38.96,22.39
2025-03-08,Notebook Set,Stationery,West,1,10.68,10.68,6.37
2025-03-08,Wireless Mouse,Electronics,North,5,86.02,430.1,298.17
2025-03-08,Water Bottle,Home & Kitchen,West,2,21.42,42.84,24.68
2025-03-08,Water Bottle,Home & Kitchen,South,3,18.81,56.43,32.02
2025-03-09,Coffee Mug,Home & Kitchen,West,2,21.39,42.78,27.42
2025-03-09,Water Bottle,Home & Kitchen,South,4,16.66,66.64,45.64
2025-03-09,Water Bottle,Home & Kitchen,Central,1,9.92,9.92,6.39
2025-03-09,Notebook Set,Stationery,West,1,4.51,4.51,2.77
2025-03-09,Wireless Mouse,Electronics,East,2,82.08,164.16,100.71
2025-03-09,Notebook Set,Stationery,South,6,14.95,89.7,52.8
2025-03-09,Water Bottle,Home & Kitchen,South,5,10.07,50.35,29.45
2025-03-09,Notebook Set,Stationery,South,2,5.77,11.54,6.71
2025-03-09,Ballpoint Pens (Pack),Stationery,East,3,7.08,21.24,11.9
2025-03-09,Ballpoint Pens (Pack),Stationery,North,3,7.47,22.41,14.39
2025-03-09,Wireless Mouse,Electronics,Central,5,51.59,257.95,153.57
2025-03-10,Office Chair,Furniture,South,2,114.3,228.6,149.44
2025-03-10,Sticky Notes,Stationery,West,7,2.09,14.63,9.14
2025-03-10,Standing Desk,Furniture,East,8,267.36,2138.88,1240.95
2025-03-10,Coffee Mug,Home & Kitchen,West,6,9.46,56.76,32.59
2025-03-10,Ballpoint Pens (Pack),Stationery,North,4,10.18,40.72,22.48
2025-03-10,Ballpoint Pens (Pack),Stationery,North,6,12.47,74.82,47.63
2025-03-10,Sticky Notes,Stationery,North,8,7.98,63.84,34.8
2025-03-10,Water Bottle,Home & Kitchen,South,2,25.01,50.02,26.98
2025-03-10,Coffee Mug,Home & Kitchen,East,3,13.63,40.89,21.48
2025-03-10,Sticky Notes,Stationery,Central,2,4.46,8.92,4.9
2025-03-10,Mechanical Keyboard,Electronics,West,7,88.52,619.64,322.05
2025-03-10,Water Bottle,Home & Kitchen,Central,2,18.17,36.34,19.79
2025-03-10,Water Bottle,Home & Kitchen,North,3,28.69,86.07,48.43
2025-03-10,Standing Desk,Furniture,East,1,99.05,99.05,58.29
2025-03-10,Ballpoint Pens (Pack),Stationery,North,6,6.4,38.4,23.82
2025-03-10,Coffee Mug,Home & Kitchen,North,8,13.55,108.4,73.98
2025-03-11,Wireless Mouse,Electronics,South,1,98.3,98.3,52.3
2025-03-11,Coffee Mug,Home & Kitchen,North,7,16.56,115.92,70.85
2025-03-11,Standing Desk,Furniture,North,3,131.08,393.24,261.22
2025-03-11,Water Bottle,Home & Kitchen,East,8,13.24,105.92,71.57
2025-03-11,Desk Lamp,Furniture,West,3,72.69,218.07,134.31
2025-03-11,Wireless Mouse,Electronics,North,1,15.73,15.73,9.3
2025-03-11,USB-C Hub,Electronics,Central,7,105.85,740.95,467.64
2025-03-11,Water Bottle,Home & Kitchen,South,1,9.55,9.55,6.66
2025-03-11,Sticky Notes,Stationery,North,7,4.16,29.12,18.0
2025-03-11,Notebook Set,Stationery,West,3,6.53,19.59,10.06
2025-03-11,Coffee Mug,Home & Kitchen,Central,1,10.79,10.79,6.98
2025-03-11,Coffee Mug,Home & Kitchen,South,5,17.0,85.0,48.15
2025-03-11,Office Chair,Furniture,East,3,173.23,519.69,326.03
2025-03-11,Sticky Notes,Stationery,West,5,3.15,15.75,10.3
2025-03-11,Office Chair,Furniture,South,6,212.1,1272.6,674.1
2025-03-11,Sticky Notes,Stationery,South,5,8.7,43.5,29.47
2025-03-11,Mechanical Keyboard,Electronics,Central,1,51.77,51.77,26.08
2025-03-11,Water Bottle,Home & Kitchen,South,7,24.68,172.76,120.27
2025-03-11,Water Bottle,Home & Kitchen,Central,5,22.49,112.45,70.89
2025-03-12,USB-C Hub,Electronics,West,2,43.86,87.72,45.11
2025-03-12,Coffee Mug,Home & Kitchen,North,8,19.35,154.8,94.0
2025-03-12,Ballpoint Pens (Pack),Stationery,East,5,13.29,66.45,40.57
2025-03-12,Sticky Notes,Stationery,West,6,14.74,88.44,47.5
2025-03-12,Wireless Mouse,Electronics,North,1,52.33,52.33,29.15
2025-03-12,Office Chair,Furniture,East,8,102.59,820.72,466.8
2025-03-12,Desk Lamp,Furniture,West,1,218.7,218.7,109.93
2025-03-12,Mechanical Keyboard,Electronics,East,2,28.41,56.82,30.54
2025-03-12,Coffee Mug,Home & Kitchen,East,8,15.59,124.72,76.63
2025-03-12,Wireless Mouse,Electronics,West,8,109.94,879.52,549.08
2025-03-12,Desk Lamp,Furniture,West,8,302.91,2423.28,1433.65
2025-03-12,Office Chair,Furniture,North,4,98.29,393.16,245.17
2025-03-12,Water Bottle,Home & Kitchen,North,1,22.1,22.1,12.41
2025-03-12,Water Bottle,Home & Kitchen,North,1,22.92,22.92,12.18
2025-03-12,Wireless Mouse,Electronics,East,8,106.94,855.52,501.8
2025-03-12,Sticky Notes,Stationery,South,8,6.68,53.44,28.2
2025-03-12,Sticky Notes,Stationery,West,6,6.68,40.08,23.46
2025-03-12,Notebook Set,Stationery,East,8,6.03,48.24,28.68
2025-03-12,Office Chair,Furniture,North,1,159.59,159.59,90.67
2025-03-13,Office Chair,Furniture,South,5,207.82,1039.1,649.79
2025-03-13,Sticky Notes,Stationery,East,5,3.54,17.7,10.17
2025-03-13,Desk Lamp,Furniture,West,4,199.89,799.56,503.52
2025-03-13,Mechanical Keyboard,Electronics,Central,2,77.01,154.02,103.36
2025-03-13,Desk Lamp,Furniture,Central,6,141.03,846.18,440.55
2025-03-13,Office Chair,Furniture,South,3,238.64,715.92,485.45
2025-03-13,Mechanical Keyboard,Electronics,North,1,105.38,105.38,62.4
2025-03-13,Office Chair,Furniture,West,1,218.2,218.2,131.78
2025-03-13,Coffee Mug,Home & Kitchen,South,8,20.62,164.96,91.43
2025-03-13,Standing Desk,Furniture,Central,4,148.67,594.68,358.8
2025-03-13,Coffee Mug,Home & Kitchen,South,7,28.3,198.1,125.41
2025-03-13,Ballpoint Pens (Pack),Stationery,West,5,10.76,53.8,28.93
2025-03-13,Coffee Mug,Home & Kitchen,West,6,26.42,158.52,102.6
2025-03-13,Water Bottle,Home & Kitchen,North,6,8.44,50.64,28.55
2025-03-13,Ballpoint Pens (Pack),Stationery,East,1,12.4,12.4,6.95
2025-03-13,Desk Lamp,Furniture,Central,6,340.87,2045.22,1175.73
2025-03-13,Mechanical Keyboard,Electronics,South,7,69.16,484.12,325.99
2025-03-13,Mechanical Keyboard,Electronics,Central,4,51.6,206.4,134.78
2025-03-13,Standing Desk,Furniture,East,3,295.16,885.48,575.41
2025-03-13,Standing Desk,Furniture,East,6,82.49,494.94,265.2
2025-03-13,Ballpoint Pens (Pack),Stationery,East,4,5.68,22.72,15.09
2025-03-13,Office Chair,Furniture,South,8,104.62,836.96,569.6
2025-03-13,Wireless Mouse,Electronics,South,2,19.67,39.34,22.72
2025-03-13,Standing Desk,Furniture,East,4,257.12,1028.48,713.03
2025-03-13,Notebook Set,Stationery,South,4,2.96,11.84,6.34
2025-03-13,Sticky Notes,Stationery,West,1,3.23,3.23,2.18
2025-03-13,Standing Desk,Furniture,South,6,87.64,525.84,303.02
2025-03-14,Sticky Notes,Stationery,East,1,10.57,10.57,5.64
2025-03-14,Wireless Mouse,Electronics,South,4,50.05,200.2,101.52
2025-03-14,Desk Lamp,Furniture,East,4,177.63,710.52,387.33
2025-03-14,Wireless Mouse,Electronics,North,5,53.38,266.9,178.59
2025-03-14,USB-C Hub,Electronics,South,5,20.41,102.05,67.25
2025-03-14,Water Bottle,Home & Kitchen,South,4,19.2,76.8,47.46
2025-03-14,Mechanical Keyboard,Electronics,Central,3,73.44,220.32,123.25
2025-03-14,Notebook Set,Stationery,Central,1,6.67,6.67,3.61
2025-03-14,Office Chair,Furniture,Central,1,342.34,342.34,197.76
2025-03-14,Coffee Mug,Home & Kitchen,East,1,8.58,8.58,5.07
2025-03-14,Desk Lamp,Furniture,North,6,303.24,1819.44,1126.33
2025-03-14,Coffee Mug,Home & Kitchen,North,7,18.93,132.51,87.17
2025-03-14,USB-C Hub,Electronics,South,4,32.77,131.08,76.01
2025-03-14,Mechanical Keyboard,Electronics,Central,2,106.08,212.16,141.97
2025-03-14,Office Chair,Furniture,West,4,82.77,331.08,221.5
2025-03-14,USB-C Hub,Electronics,North,3,72.5,217.5,132.84
2025-03-14,Water Bottle,Home & Kitchen,North,5,28.46,142.3,79.63
2025-03-14,USB-C Hub,Electronics,East,3,32.93,98.79,64.69
2025-03-15,Wireless Mouse,Electronics,North,1,25.13,25.13,15.3
2025-03-15,Water Bottle,Home & Kitchen,South,5,26.4,132.0,80.97
2025-03-15,Office Chair,Furniture,East,4,235.21,940.84,647.48
2025-03-15,Notebook Set,Stationery,South,5,5.57,27.85,18.38
2025-03-15,Standing Desk,Furniture,North,8,330.84,2646.72,1468.97
2025-03-15,Sticky Notes,Stationery,South,1,2.7,2.7,1.85
2025-03-15,Notebook Set,Stationery,North,3,3.59,10.77,6.3
2025-03-15,USB-C Hub,Electronics,West,2,66.44,132.88,82.06
2025-03-15,Standing Desk,Furniture,East,8,310.84,2486.72,1334.03
2025-03-16,Standing Desk,Furniture,South,3,185.33,555.99,388.26
2025-03-16,Sticky Notes,Stationery,South,4,4.56,18.24,10.31
2025-03-16,USB-C Hub,Electronics,South,6,78.15,468.9,306.79
2025-03-16,Standing Desk,Furniture,North,2,146.8,293.6,156.22
2025-03-16,Coffee Mug,Home & Kitchen,South,5,19.49,97.45,64.79
2025-03-16,Coffee Mug,Home & Kitchen,South,4,14.15,56.6,38.59
2025-03-16,Coffee Mug,Home & Kitchen,South,4,28.31,113.24,76.08
2025-03-16,Sticky Notes,Stationery,South,4,10.37,41.48,27.28
2025-03-16,Mechanical Keyboard,Electronics,Central,1,50.74,50.74,28.82
2025-03-17,Ballpoint Pens (Pack),Stationery,East,6,4.41,26.46,15.75
2025-03-17,Office Chair,Furniture,South,4,199.8,799.2,410.79
2025-03-17,Notebook Set,Stationery,Central,5,10.86,54.3,34.96
2025-03-17,Desk Lamp,Furniture,South,2,132.39,264.78,178.43
2025-03-17,Wireless Mouse,Electronics,Central,7,74.99,524.93,353.23
2025-03-17,Water Bottle,Home & Kitchen,North,3,25.66,76.98,48.27
2025-03-17,Standing Desk,Furniture,North,2,78.01,156.02,101.07
2025-03-17,USB-C Hub,Electronics,East,2,30.0,60.0,36.09
2025-03-17,Water Bottle,Home & Kitchen,Central,5,14.65,73.25,37.14
2025-03-17,Office Chair,Furniture,West,5,143.83,719.15,500.3
2025-03-17,USB-C Hub,Electronics,North,7,48.62,340.34,197.94
2025-03-17,Mechanical Keyboard,Electronics,East,4,46.33,185.32,121.07
2025-03-17,Office Chair,Furniture,West,2,317.99,635.98,333.22
2025-03-17,Coffee Mug,Home & Kitchen,North,6,22.31,133.86,67.74
2025-03-17,Desk Lamp,Furniture,South,2,114.04,228.08,153.27
2025-03-17,Notebook Set,Stationery,East,8,2.8,22.4,14.0
2025-03-17,Notebook Set,Stationery,East,5,14.17,70.85,42.04
2025-03-17,Water Bottle,Home & Kitchen,North,8,24.13,193.04,100.73
2025-03-17,Standing Desk,Furniture,East,1,235.74,235.74,123.17
2025-03-18,Sticky Notes,Stationery,West,5,2.33,11.65,5.99
2025-03-18,Wireless Mouse,Electronics,North,8,32.8,262.4,146.6
2025-03-18,Coffee Mug,Home & Kitchen,South,1,29.07,29.07,16.22
2025-03-18,Standing Desk,Furniture,North,3,192.94,578.82,401.44
2025-03-18,Mechanical Keyboard,Electronics,North,6,53.9,323.4,194.92
2025-03-18,Sticky Notes,Stationery,East,1,7.6,7.6,4.34
2025-03-18,Mechanical Keyboard,Electronics,East,2,42.81,85.62,43.17
2025-03-18,Desk Lamp,Furniture,North,5,330.09,1650.45,846.69
2025-03-18,Office Chair,Furniture,Central,7,339.74,2378.18,1526.48
2025-03-18,USB-C Hub,Electronics,West,2,41.89,83.78,42.49
2025-03-18,Mechanical Keyboard,Electronics,West,6,16.09,96.54,66.56
2025-03-18,Desk Lamp,Furniture,South,2,70.45,140.9,75.72
2025-03-18,Wireless Mouse,Electronics,West,3,48.8,146.4,97.02
2025-03-18,USB-C Hub,Electronics,East,1,72.62,72.62,42.53
2025-03-18,Coffee Mug,Home & Kitchen,South,6,8.86,53.16,33.73
2025-03-18,Coffee Mug,Home & Kitchen,Central,4,10.16,40.64,26.6
2025-03-18,Standing Desk,Furniture,North,1,237.24,237.24,152.73
2025-03-18,Coffee Mug,Home & Kitchen,West,2,26.6,53.2,33.44
2025-03-18,Sticky Notes,Stationery,Central,8,3.0,24.0,16.15
2025-03-19,Standing Desk,Furniture,Central,3,136.76,410.28,272.49
2025-03-19,USB-C Hub,Electronics,West,7,42.36,296.52,173.97
2025-03-19,Coffee Mug,Home & Kitchen,West,7,8.83,61.81,31.77
2025-03-19,USB-C Hub,Electronics,Central,3,88.38,265.14,171.59
2025-03-19,Ballpoint Pens (Pack),Stationery,West,8,7.01,56.08,28.79
2025-03-19,Ballpoint Pens (Pack),Stationery,North,3,9.93,29.79,17.03
2025-03-19,Office Chair,Furniture,South,2,191.78,383.56,243.32
2025-03-19,Notebook Set,Stationery,West,2,4.13,8.26,5.49
2025-03-19,USB-C Hub,Electronics,Central,6,92.02,552.12,320.36
2025-03-19,Water Bottle,Home & Kitchen,Central,7,9.92,69.44,48.11
2025-03-19,Sticky Notes,Stationery,East,1,11.65,11.65,7.35
2025-03-19,Ballpoint Pens (Pack),Stationery,West,8,12.07,96.56,65.43
2025-03-19,Office Chair,Furniture,South,6,173.4,1040.4,609.3
2025-03-19,Desk Lamp,Furniture,East,1,67.69,67.69,34.5
2025-03-19,Coffee Mug,Home & Kitchen,North,4,9.06,36.24,23.26
2025-03-20,Sticky Notes,Stationery,North,6,13.58,81.48,45.82
2025-03-20,Mechanical Keyboard,Electronics,Central,5,96.36,481.8,278.72
2025-03-20,Desk Lamp,Furniture,North,3,277.96,833.88,490.36
2025-03-20,Mechanical Keyboard,Electronics,Central,2,95.04,190.08,118.28
2025-03-20,Sticky Notes,Stationery,South,7,2.19,15.33,10.56
2025-03-20,Ballpoint Pens (Pack),Stationery,West,5,3.22,16.1,9.59
2025-03-20,Ballpoint Pens (Pack),Stationery,East,6,10.68,64.08,34.45
2025-03-20,Ballpoint Pens (Pack),Stationery,East,4,12.64,50.56,34.78
2025-03-20,USB-C Hub,Electronics,South,6,20.51,123.06,83.86
2025-03-20,Coffee Mug,Home & Kitchen,North,4,26.71,106.84,72.28
2025-03-20,Ballpoint Pens (Pack),Stationery,East,4,2.98,11.92,6.58
2025-03-20,Ballpoint Pens (Pack),Stationery,East,4,2.01,8.04,4.11
2025-03-20,Sticky Notes,Stationery,North,1,13.13,13.13,7.22
2025-03-20,USB-C Hub,Electronics,North,3,103.94,311.82,156.51
2025-03-20,Water Bottle,Home & Kitchen,Central,1,19.76,19.76,13.03
2025-03-20,Mechanical Keyboard,Electronics,West,7,23.86,167.02,92.39
2025-03-20,Coffee Mug,Home & Kitchen,North,5,23.53,117.65,79.69
2025-03-20,Mechanical Keyboard,Electronics,West,3,28.14,84.42,49.7
2025-03-21,Notebook Set,Stationery,North,1,12.29,12.29,6.56
2025-03-21,Notebook Set,Stationery,North,3,12.34,37.02,20.96
2025-03-21,USB-C Hub,Electronics,North,6,55.22,331.32,230.46
2025-03-21,Coffee Mug,Home & Kitchen,South,4,12.18,48.72,30.27
2025-03-21,Mechanical Keyboard,Electronics,Central,1,33.5,33.5,22.01
2025-03-21,Standing Desk,Furniture,East,5,267.67,1338.35,787.26
2025-03-21,Office Chair,Furniture,West,1,305.25,305.25,166.22
2025-03-21,Ballpoint Pens (Pack),Stationery,Central,5,3.36,16.8,10.6
2025-03-21,USB-C Hub,Electronics,Central,1,16.37,16.37,9.94
2025-03-21,Desk Lamp,Furniture,South,4,270.09,1080.36,710.77
2025-03-21,USB-C Hub,Electronics,North,7,66.65,466.55,271.43
2025-03-21,Mechanical Keyboard,Electronics,North,7,114.27,799.89,471.26
2025-03-21,Water Bottle,Home & Kitchen,South,5,20.15,100.75,65.6
2025-03-21,Office Chair,Furniture,Central,6,245.2,1471.2,948.01
2025-03-22,Water Bottle,Home & Kitchen,East,1,12.26,12.26,8.3
2025-03-22,Office Chair,Furniture,East,7,347.13,2429.91,1273.18
2025-03-22,Standing Desk,Furniture,East,7,99.86,699.02,487.67
2025-03-22,USB-C Hub,Electronics,Central,4,105.91,423.64,213.23
2025-03-22,Coffee Mug,Home & Kitchen,North,1,19.36,19.36,13.33
2025-03-22,Mechanical Keyboard,Electronics,East,1,69.14,69.14,37.87
2025-03-22,Standing Desk,Furniture,East,2,213.07,426.14,234.5
2025-03-23,Standing Desk,Furniture,North,4,203.89,815.56,487.94
2025-03-23,Standing Desk,Furniture,South,6,292.8,1756.8,925.09
2025-03-23,Office Chair,Furniture,Central,6,77.28,463.68,278.98
2025-03-23,Ballpoint Pens (Pack),Stationery,West,6,6.17,37.02,20.87
2025-03-23,Water Bottle,Home & Kitchen,West,1,12.78,12.78,7.38
2025-03-23,Standing Desk,Furniture,South,5,84.52,422.6,281.53
2025-03-23,Office Chair,Furniture,South,6,265.55,1593.3,1041.81
2025-03-23,USB-C Hub,Electronics,East,4,58.74,234.96,150.16
2025-03-23,Water Bottle,Home & Kitchen,East,8,13.73,109.84,74.96
2025-03-23,Wireless Mouse,Electronics,North,8,85.32,682.56,463.89
2025-03-23,Wireless Mouse,Electronics,North,3,49.38,148.14,94.12
2025-03-23,Coffee Mug,Home & Kitchen,West,3,20.25,60.75,36.18
2025-03-24,Notebook Set,Stationery,East,5,14.21,71.05,37.25
2025-03-24,Desk Lamp,Furniture,North,4,251.02,1004.08,632.07
2025-03-24,USB-C Hub,Electronics,West,6,98.75,592.5,363.8
2025-03-24,Water Bottle,Home & Kitchen,West,8,13.54,108.32,68.77
2025-03-24,Standing Desk,Furniture,North,4,229.4,917.6,636.88
2025-03-24,Office Chair,Furniture,Central,8,163.83,1310.64,820.04
2025-03-24,USB-C Hub,Electronics,South,1,104.88,104.88,57.89
2025-03-25,Notebook Set,Stationery,East,4,11.2,44.8,23.01
2025-03-25,Sticky Notes,Stationery,West,7,4.14,28.98,16.07
2025-03-25,Office Chair,Furniture,Central,6,102.56,615.36,412.45
2025-03-25,Desk Lamp,Furniture,Central,4,342.0,1368.0,719.97
2025-03-25,Coffee Mug,Home & Kitchen,Central,8,13.95,111.6,74.71
2025-03-25,Standing Desk,Furniture,North,3,348.68,1046.04,682.99
2025-03-25,Standing Desk,Furniture,West,7,318.06,2226.42,1396.53
2025-03-25,Wireless Mouse,Electronics,Central,8,57.06,456.48,244.13
2025-03-25,USB-C Hub,Electronics,East,8,99.55,796.4,429.03
2025-03-25,Sticky Notes,Stationery,North,6,13.48,80.88,52.42
2025-03-25,Office Chair,Furniture,West,8,128.02,1024.16,525.0
2025-03-25,Wireless Mouse,Electronics,South,2,74.76,149.52,97.93
2025-03-25,Mechanical Keyboard,Electronics,West,3,47.63,142.89,86.38
2025-03-25,Coffee Mug,Home & Kitchen,West,8,9.67,77.36,40.82
2025-03-25,Standing Desk,Furniture,West,3,203.27,609.81,372.23
2025-03-25,Ballpoint Pens (Pack),Stationery,North,8,3.2,25.6,16.21
2025-03-25,Desk Lamp,Furniture,West,3,215.67,647.01,364.32
2025-03-25,USB-C Hub,Electronics,Central,1,118.01,118.01,60.66
2025-03-26,Ballpoint Pens (Pack),Stationery,South,5,5.72,28.6,18.98
2025-03-26,Mechanical Keyboard,Electronics,North,6,106.96,641.76,329.38
2025-03-26,Mechanical Keyboard,Electronics,Central,6,23.85,143.1,95.1
2025-03-26,Notebook Set,Stationery,West,8,9.87,78.96,41.33
2025-03-26,Mechanical Keyboard,Electronics,West,5,47.83,239.15,127.29
2025-03-26,Desk Lamp,Furniture,North,4,131.0,524.0,337.92
2025-03-26,USB-C Hub,Electronics,North,1,25.52,25.52,14.43
2025-03-26,Coffee Mug,Home & Kitchen,North,5,20.56,102.8,68.93
2025-03-26,Ballpoint Pens (Pack),Stationery,West,1,8.24,8.24,5.0
2025-03-26,USB-C Hub,Electronics,East,4,34.59,138.36,78.3
2025-03-26,Desk Lamp,Furniture,West,4,313.69,1254.76,829.03
2025-03-26,Office Chair,Furniture,West,7,243.48,1704.36,958.5
2025-03-26,Standing Desk,Furniture,Central,2,177.1,354.2,232.64
2025-03-26,Ballpoint Pens (Pack),Stationery,South,3,11.23,33.69,17.79
2025-03-26,Coffee Mug,Home & Kitchen,East,3,9.97,29.91,19.92
2025-03-26,Standing Desk,Furniture,West,5,246.27,1231.35,721.78
2025-03-26,Water Bottle,Home & Kitchen,West,3,18.56,55.68,37.58
2025-03-26,Mechanical Keyboard,Electronics,South,1,37.63,37.63,23.24
2025-03-26,Coffee Mug,Home & Kitchen,North,2,25.17,50.34,35.0
2025-03-26,Coffee Mug,Home & Kitchen,East,5,29.73,148.65,76.14
2025-03-26,Water Bottle,Home & Kitchen,West,1,26.81,26.81,13.44
2025-03-26,Desk Lamp,Furniture,East,7,82.98,580.86,385.7
2025-03-26,Standing Desk,Furniture,South,4,325.56,1302.24,677.78
2025-03-26,Mechanical Keyboard,Electronics,North,6,42.94,257.64,160.94
2025-03-26,Coffee Mug,Home & Kitchen,North,8,26.53,212.24,148.26
2025-03-26,Coffee Mug,Home & Kitchen,North,2,17.16,34.32,23.71
2025-03-27,Coffee Mug,Home & Kitchen,South,1,14.66,14.66,9.19
2025-03-27,Notebook Set,Stationery,North,1,7.47,7.47,3.9
2025-03-27,Mechanical Keyboard,Electronics,East,4,118.95,475.8,295.8
2025-03-27,Desk Lamp,Furniture,South,5,202.94,1014.7,625.74
2025-03-27,Wireless Mouse,Electronics,North,6,35.63,213.78,108.13
